entry_time,symbol,kind,score,rank,btc_regime,entry,stop,tp1,tp2,status,reason,tp1_hit,peak,exit_time,exit_price,mark_price,gross_pct,net_pct,variant
2026-08-30 11:00:00+00:00,PLUMEUSDT,MID_40_70,82.0,90.0,GREEN,0.0145,0.013923,0.0150075,0.01530765,closed,trailing,True,0.01546,2026-08-30 16:49:59.999000+00:00,0.0150735,0.01398,3.9551724137931066,3.7551724137931064,V11_PLUS_40_70
2026-08-30 11:00:00+00:00,XVGUSDT,MID_40_70,82.0,90.0,GREEN,0.00248,0.0023868,0.002563,0.002609,closed,trailing,True,0.002634,2026-08-30 16:19:59.999000+00:00,0.00256815,0.002876,3.5544354838709546,3.3544354838709545,V11_PLUS_40_70
2026-08-30 11:00:00+00:00,REQUSDT,MID_40_70,82.0,90.0,GREEN,0.0563,0.054697499999999996,0.0581,0.0593965,closed,expired,False,0.057,2026-08-31 11:04:59.999000+00:00,0.0561,0.0562,-0.355239786856143,-0.555239786856143,V11_PLUS_40_70
2026-08-30 11:15:00+00:00,NEXOUSDT,MID_40_70,82.0,90.0,GREEN,0.865,0.82095,0.8952749999999999,0.9131805,closed,expired,False,0.87,2026-08-31 11:19:59.999000+00:00,0.848,0.831,-1.965317919075149,-2.1653179190751493,V11_PLUS_40_70
2026-08-30 11:15:00+00:00,AUDIOUSDT,MID_40_70,82.0,90.0,GREEN,0.01323,0.01274325,0.01366,0.01395765,closed,expired,False,0.0133,2026-08-31 11:19:59.999000+00:00,0.01292,0.0133,-2.3431594860166327,-2.543159486016633,V11_PLUS_40_70
2026-08-30 11:30:00+00:00,SHELLUSDT,MID_40_70,82.0,90.0,GREEN,0.0227,0.02184,0.023494499999999998,0.02396439,closed,stop,False,0.023,2026-08-30 23:29:59.999000+00:00,0.02184,0.0232,-3.7885462555066196,-3.98854625550662,V11_PLUS_40_70
2026-08-30 11:30:00+00:00,NEXOUSDT,MID_40_70,82.0,90.0,GREEN,0.862,0.82095,0.8921699999999999,0.9100134,closed,expired,False,0.87,2026-08-31 11:34:59.999000+00:00,0.85,0.831,-1.39211136890951,-1.5921113689095099,V11_PLUS_40_70
2026-08-30 11:45:00+00:00,SHELLUSDT,MID_40_70,82.0,90.0,GREEN,0.0227,0.02184,0.023494499999999998,0.02396439,closed,stop,False,0.023,2026-08-30 23:29:59.999000+00:00,0.02184,0.0232,-3.7885462555066196,-3.98854625550662,V11_PLUS_40_70
2026-08-30 12:00:00+00:00,VTHOUSDT,MID_40_70,82.0,89.5,GREEN,0.000414,0.00039585,0.00043,0.0004386,closed,stop,False,0.000415,2026-08-30 23:29:59.999000+00:00,0.00039585,0.000419,-4.384057971014488,-4.584057971014488,V11_PLUS_40_70
2026-08-30 12:00:00+00:00,XVGUSDT,MID_40_70,82.0,90.0,GREEN,0.00248,0.0023868,0.002563,0.002609,closed,trailing,True,0.002634,2026-08-30 16:19:59.999000+00:00,0.00256815,0.002876,3.5544354838709546,3.3544354838709545,V11_PLUS_40_70
